Nombre,Temporada
Prophet Snow,4
Atonement Tau,4
Atonement Tau,4
Chiron's Cure,4
Chiron's Cure,4
Farseeker's Reach,4
Farseeker's Reach,4
Prophet Snow,4
Prophet Snow,4
Atonement Tau,4
Atonement Tau,4
Chiron's Cure,4
Chiron's Cure,4
Farseeker's Intuition,4
Farseeker's Intuition,4
Prophet Snow,4
Prophet Snow,4
Atonement Tau,4
Atonement Tau,4
Chiron's Cure,4
Chiron's Cure,4
Farseeker's March,4
Farseeker's March,4
Prophet Snow,4
Prophet Snow,4
Bond of Chiron,4
Bond of Chiron,4
Bond of Forgotten Wars,4
Bond of Forgotten Wars,4
Fatum Praevaricator,4
Fatum Praevaricator,4
Stagnatious Rebuke,4
Stagnatious Rebuke,4
Annealed Shaper Crown,5
Annealed Shaper Crown,5
Annealed Shaper Crown,5
Frostreach Hood,5
Gunsmith's Devotion Crown,5
Gunsmith's Devotion Crown,5
Iron Fellowship Hood,5
Iron Fellowship Hood,5
Iron Fellowship Hood,5
Iron Fellowship Hood,5
Symmetrists' Mask,5
Annealed Shaper Gloves,5
Annealed Shaper Gloves,5
Annealed Shaper Gloves,5
Frostreach Gloves,5
Gunsmith's Devotion Gloves,5
Gunsmith's Devotion Gloves,5
Iron Fellowship Gloves,5
Iron Fellowship Gloves,5
Iron Fellowship Gloves,5
Iron Fellowship Gloves,5
Symmetrists' Palms,5
Annealed Shaper Robes,5
Annealed Shaper Robes,5
Annealed Shaper Robes,5
Frostreach Robes,5
Gunsmith's Devotion Robes,5
Gunsmith's Devotion Robes,5
Iron Fellowship Robes,5
Iron Fellowship Robes,5
Iron Fellowship Robes,5
Iron Fellowship Robes,5
Symmetrists' Habit,5
Annealed Shaper Boots,5
Annealed Shaper Boots,5
Annealed Shaper Boots,5
Frostreach Boots,5
Gunsmith's Devotion Boots,5
Gunsmith's Devotion Boots,5
Iron Fellowship Boots,5
Iron Fellowship Boots,5
Iron Fellowship Boots,5
Iron Fellowship Boots,5
Symmetrists' Balance,5
Annealed Shaper Bond,5
Annealed Shaper Bond,5
Annealed Shaper Bond,5
Bond of Reciprocity,5
Frostreach Bond,5
Gunsmith's Devotion Bond,5
Gunsmith's Devotion Bond,5
Iron Fellowship Bond,5
Iron Fellowship Bond,5
Iron Fellowship Bond,5
Iron Fellowship Bond,5
Gateway Artist,6
Gateway Artist,6
Illicit Collector Hood,6
Illicit Collector Hood,6
Illicit Collector Hood,6
Illicit Invader Hood,6
Illicit Invader Hood,6
Illicit Invader Hood,6
Illicit Reaper Hood,6
Illicit Reaper Hood,6
Illicit Reaper Hood,6
Illicit Sentry Hood,6
Illicit Sentry Hood,6
Illicit Sentry Hood,6
Inaugural Revelry Hood,6
Inaugural Revelry Hood,6
Iron Symmachy Hood,6
Iron Symmachy Hood,6
Iron Symmachy Hood,6
Mantle of the Cormorant Blade,6
Notorious Collector Hood,6
Notorious Collector Hood,6
Notorious Invader Hood,6
Notorious Invader Hood,6
Notorious Reaper Hood,6
Notorious Reaper Hood,6
Notorious Sentry Hood,6
Notorious Sentry Hood,6
Outlawed Collector Hood,6
Outlawed Collector Hood,6
Outlawed Invader Hood,6
Outlawed Invader Hood,6
Outlawed Reaper Hood,6
Outlawed Reaper Hood,6
Outlawed Sentry Hood,6
Outlawed Sentry Hood,6
Vernal Growth Hood,6
Gloves of the Cormorant Blade,6
Illicit Collector Gloves,6
Illicit Collector Gloves,6
Illicit Collector Gloves,6
Illicit Invader Gloves,6
Illicit Invader Gloves,6
Illicit Invader Gloves,6
Illicit Reaper Gloves,6
Illicit Reaper Gloves,6
Illicit Reaper Gloves,6
Illicit Sentry Gloves,6
Illicit Sentry Gloves,6
Illicit Sentry Gloves,6
Inaugural Revelry Wraps,6
Inaugural Revelry Wraps,6
Iron Symmachy Gloves,6
Iron Symmachy Gloves,6
Iron Symmachy Gloves,6
Notorious Collector Gloves,6
Notorious Collector Gloves,6
Notorious Invader Gloves,6
Notorious Invader Gloves,6
Notorious Reaper Gloves,6
Notorious Reaper Gloves,6
Notorious Sentry Gloves,6
Notorious Sentry Gloves,6
Outlawed Collector Gloves,6
Outlawed Collector Gloves,6
Outlawed Invader Gloves,6
Outlawed Invader Gloves,6
Outlawed Reaper Gloves,6
Outlawed Reaper Gloves,6
Outlawed Sentry Gloves,6
Outlawed Sentry Gloves,6
Vernal Growth Gloves,6
Duster of the Cormorant Blade,6
Illicit Collector Robes,6
Illicit Collector Robes,6
Illicit Collector Robes,6
Illicit Invader Robes,6
Illicit Invader Robes,6
Illicit Invader Robes,6
Illicit Reaper Robes,6
Illicit Reaper Robes,6
Illicit Reaper Robes,6
Illicit Sentry Robes,6
Illicit Sentry Robes,6
Illicit Sentry Robes,6
Inaugural Revelry Robes,6
Inaugural Revelry Robes,6
Iron Symmachy Robes,6
Iron Symmachy Robes,6
Iron Symmachy Robes,6
Notorious Collector Robes,6
Notorious Collector Robes,6
Notorious Invader Robes,6
Notorious Invader Robes,6
Notorious Reaper Robes,6
Notorious Reaper Robes,6
Notorious Sentry Robes,6
Notorious Sentry Robes,6
Outlawed Collector Robes,6
Outlawed Collector Robes,6
Outlawed Invader Robes,6
Outlawed Invader Robes,6
Outlawed Reaper Robes,6
Outlawed Reaper Robes,6
Outlawed Sentry Robes,6
Outlawed Sentry Robes,6
Vernal Growth Robes,6
Boots of the Cormorant Blade,6
Illicit Collector Boots,6
Illicit Collector Boots,6
Illicit Collector Boots,6
Illicit Invader Boots,6
Illicit Invader Boots,6
Illicit Invader Boots,6
Illicit Reaper Boots,6
Illicit Reaper Boots,6
Illicit Reaper Boots,6
Illicit Sentry Boots,6
Illicit Sentry Boots,6
Illicit Sentry Boots,6
Inaugural Revelry Boots,6
Inaugural Revelry Boots,6
Iron Symmachy Boots,6
Iron Symmachy Boots,6
Iron Symmachy Boots,6
Notorious Collector Boots,6
Notorious Collector Boots,6
Notorious Invader Boots,6
Notorious Invader Boots,6
Notorious Reaper Boots,6
Notorious Reaper Boots,6
Notorious Sentry Boots,6
Notorious Sentry Boots,6
Outlawed Collector Boots,6
Outlawed Collector Boots,6
Outlawed Invader Boots,6
Outlawed Invader Boots,6
Outlawed Reaper Boots,6
Outlawed Reaper Boots,6
Outlawed Sentry Boots,6
Outlawed Sentry Boots,6
Vernal Growth Boots,6
Bond of the Cormorant Blade,6
Illicit Collector Bond,6
Illicit Collector Bond,6
Illicit Collector Bond,6
Illicit Invader Bond,6
Illicit Invader Bond,6
Illicit Invader Bond,6
Illicit Reaper Bond,6
Illicit Reaper Bond,6
Illicit Reaper Bond,6
Illicit Sentry Bond,6
Illicit Sentry Bond,6
Illicit Sentry Bond,6
Inaugural Revelry Bond,6
Inaugural Revelry Bond,6
Iron Symmachy Bond,6
Iron Symmachy Bond,6
Iron Symmachy Bond,6
Notorious Collector Bond,6
Notorious Collector Bond,6
Notorious Invader Bond,6
Notorious Invader Bond,6
Notorious Reaper Bond,6
Notorious Reaper Bond,6
Notorious Sentry Bond,6
Notorious Sentry Bond,6
Outlawed Collector Bond,6
Outlawed Collector Bond,6
Outlawed Invader Bond,6
Outlawed Invader Bond,6
Outlawed Reaper Bond,6
Outlawed Reaper Bond,6
Outlawed Sentry Bond,6
Outlawed Sentry Bond,6
Vernal Growth Bond,6
Helmet,6
Gauntlets,6
Chest Armor,6
Leg Armor,6
Warlock Bond,6
Astrocyte Verse,7
Astrocyte Verse,7
Ankaa Seeker IV,7
Ankaa Seeker IV,7
Exodus Down Hood,7
Hood of Optimacy,7
Intrepid Inquiry Hood,7
Iron Truage Hood,7
Iron Truage Hood,7
Iron Truage Hood,7
Opulent Scholar Hood,7
Opulent Scholar Hood,7
Opulent Scholar Hood,7
Shadow's Mind,7
Shadow's Mind,7
Shadow's Mind,7
Solstice Hood (Majestic),7
Solstice Hood (Majestic),7
Ankaa Seeker IV,7
Ankaa Seeker IV,7
Arms of Optimacy,7
Exodus Down Gloves,7
Intrepid Inquiry Gloves,7
Iron Truage Gloves,7
Iron Truage Gloves,7
Iron Truage Gloves,7
Opulent Scholar Gloves,7
Opulent Scholar Gloves,7
Opulent Scholar Gloves,7
Shadow's Gloves,7
Shadow's Gloves,7
Shadow's Gloves,7
Solstice Gloves (Majestic),7
Solstice Gloves (Majestic),7
Ankaa Seeker IV,7
Ankaa Seeker IV,7
Exodus Down Robes,7
Intrepid Inquiry Robes,7
Iron Truage Vestments,7
Iron Truage Vestments,7
Iron Truage Vestments,7
Opulent Scholar Robes,7
Opulent Scholar Robes,7
Opulent Scholar Robes,7
Robes of Optimacy,7
Shadow's Robes,7
Shadow's Robes,7
Shadow's Robes,7
Solstice Robes (Majestic),7
Solstice Robes (Majestic),7
Ankaa Seeker IV,7
Ankaa Seeker IV,7
Exodus Down Boots,7
Intrepid Inquiry Boots,7
Iron Truage Legs,7
Iron Truage Legs,7
Iron Truage Legs,7
Legs of Optimacy,7
Opulent Scholar Boots,7
Opulent Scholar Boots,7
Opulent Scholar Boots,7
Shadow's Boots,7
Shadow's Boots,7
Shadow's Boots,7
Solstice Boots (Majestic),7
Solstice Boots (Majestic),7
Binary Phoenix Bond,7
Binary Phoenix Bond,7
Bond of Optimacy,7
Exodus Down Bond,7
Intrepid Inquiry Bond,7
Opulent Scholar Bond,7
Opulent Scholar Bond,7
Opulent Scholar Bond,7
Penumbral Bond,7
Penumbral Bond,7
Penumbral Bond,7
Solstice Bond (Majestic),7
Solstice Bond (Majestic),7
Timur's Iron Bond,7
Timur's Iron Bond,7
Timur's Iron Bond,7
Solstice Hood (Renewed),7
Solstice Hood (Renewed),7
Solstice Hood (Renewed),7
Solstice Hood (Renewed),7
Solstice Gloves (Renewed),7
Solstice Gloves (Renewed),7
Solstice Gloves (Renewed),7
Solstice Gloves (Renewed),7
Solstice Robes (Renewed),7
Solstice Robes (Renewed),7
Solstice Robes (Renewed),7
Solstice Robes (Renewed),7
Solstice Boots (Renewed),7
Solstice Boots (Renewed),7
Solstice Boots (Renewed),7
Solstice Boots (Renewed),7
Solstice Bond (Renewed),7
Solstice Bond (Renewed),7
Solstice Bond (Renewed),7
Solstice Bond (Renewed),7
Solstice Hood (Drained),7
Solstice Hood (Drained),7
Solstice Gloves (Drained),7
Solstice Gloves (Drained),7
Solstice Robes (Drained),7
Solstice Robes (Drained),7
Solstice Boots (Drained),7
Solstice Boots (Drained),7
Solstice Bond (Drained),7
Solstice Bond (Drained),7
Stormdancer's Brace,8
Dreambane Hood,8
Iron Will Hood,8
Mask of Righteousness,8
Substitutional Alloy Hood,8
Substitutional Alloy Hood,8
Substitutional Alloy Hood,8
Dreambane Gloves,8
Gloves of Exaltation,8
Iron Will Gloves,8
Substitutional Alloy Gloves,8
Substitutional Alloy Gloves,8
Substitutional Alloy Gloves,8
Dreambane Robes,8
Iron Will Vestments,8
Robes of Transcendence,8
Substitutional Alloy Robes,8
Substitutional Alloy Robes,8
Substitutional Alloy Robes,8
Boots of Ascendancy,8
Dreambane Boots,8
Iron Will Steps,8
Substitutional Alloy Boots,8
Substitutional Alloy Boots,8
Substitutional Alloy Boots,8
Dreambane Bond,8
Iron Will Bond,8
Substitutional Alloy Bond,8
Substitutional Alloy Bond,8
Substitutional Alloy Bond,8
Temptation's Bond,8
Tethering Void,8
Cosmic Wind,8
Cry Defiance,8
Raven Shard,8
Vector Home,8
Cosmic Wind,8
Cry Defiance,8
Raven Shard,8
Vector Home,8
Cosmic Wind III,8
Cry Defiance,8
Raven Shard,8
Vector Home,8
Cosmic Wind III,8
Cry Defiance,8
Raven Shard,8
Vector Home,8
Bond of Symmetry,8
Bond of the Raven Shard,8
Homeward,8
Rite of Refusal,8
Aspirant Helm,8
Damaged Warlock Hood,8
Refugee Helm,8
Wise Warlock Hood,8
Aspirant Gloves,8
Damaged Warlock Gloves,8
Refugee Gloves,8
Wise Warlock Gloves,8
Aspirant Robes,8
Damaged Warlock Robe,8
Refugee Vest,8
Wise Warlock Robes,8
Aspirant Boots,8
Damaged Warlock Boots,8
Refugee Boots,8
Wise Warlock Boots,8
Bond of Insight,8
Bond of Refuge,8
Shattered Warlock Bond,8
Wise Warlock Bond,8
Promethium Spur,9
Righteous Hood,9
Righteous Hood,9
Righteous Hood,9
Righteous Gloves,9
Righteous Gloves,9
Righteous Gloves,9
Righteous Robes,9
Righteous Robes,9
Righteous Robes,9
Righteous Boots,9
Righteous Boots,9
Righteous Boots,9
Righteous Bond,9
Righteous Bond,9
Righteous Bond,9
Felwinter's Helm,10
Hood of the Exile,10
Seventh Seraph Hood,10
Gloves of the Exile,10
Seventh Seraph Gloves,10
Robe of the Exile,10
Seventh Seraph Robes,10
Legs of the Exile,10
Seventh Seraph Boots,10
Bond of the Exile,10
Sage Rivalry Bond,10
Seventh Seraph Bond,10
Channeling Cowl (CODA),11
Holdfast Cover,11
Hood of the Exile,11
Moonfang-X7 Crown,11
Solstice Hood (Magnificent),11
Solstice Hood (Majestic),11
Channeling Wraps (CODA),11
Gloves of the Exile,11
Holdfast Gloves,11
Moonfang-X7 Gloves,11
Solstice Gloves (Magnificent),11
Solstice Gloves (Majestic),11
Channeling Robes (CODA),11
Holdfast Robes,11
Moonfang-X7 Robe,11
Robe of the Exile,11
Solstice Robes (Magnificent),11
Solstice Robes (Majestic),11
Channeling Treads (CODA),11
Holdfast Boots,11
Legs of the Exile,11
Moonfang-X7 Boots,11
Solstice Boots (Magnificent),11
Solstice Boots (Majestic),11
Bond Judgment (CODA),11
Bond of the Emperor's Minister,11
Bond of the Exile,11
Holdfast Bond,11
Moonfang-X7 Bond,11
Shadow's Bond,11
Solstice Bond (Magnificent),11
Solstice Bond (Majestic),11
Dawn Chorus,12
Necrotic Grip,12
Calamity Rig Cover,12
Cinder Pinion Cover,12
Crystocrene Hood,12
Iron Will Hood,12
Legacy's Oath Cowl,12
Mask of Righteousness,12
Phobos Warden Cowl,12
Wild Hunt Hood,12
Calamity Rig Gloves,12
Cinder Pinion Gloves,12
Crystocrene Gloves,12
Gloves of Exaltation,12
Iron Will Gloves,12
Legacy's Oath Gloves,12
Phobos Warden Gloves,12
Wild Hunt Gloves,12
Calamity Rig Robes,12
Cinder Pinion Robes,12
Crystocrene Robes,12
Iron Will Vestments,12
Legacy's Oath Robes,12
Phobos Warden Robes,12
Robes of Transcendence,12
Wild Hunt Vestment,12
Boots of Ascendancy,12
Calamity Rig Boots,12
Cinder Pinion Boots,12
Crystocrene Boots,12
Iron Will Steps,12
Legacy's Oath Boots,12
Phobos Warden Boots,12
Wild Hunt Boots,12
Calamity Rig Bond,12
Cinder Pinion Bond,12
Crystocrene Bond,12
Iron Will Bond,12
Legacy's Oath Bond,12
Phobos Warden Bond,12
Temptation's Bond,12
Tethering Void,12
Wild Hunt Bond,12
Mantle of Battle Harmony,13
Dreambane Hood,13
Praefectus Cover,13
Pyrrhic Ascent Hood,13
Dreambane Gloves,13
Praefectus Gloves,13
Pyrrhic Ascent Gloves,13
Dreambane Robes,13
Praefectus Robes,13
Pyrrhic Ascent Vestment,13
Dreambane Boots,13
Praefectus Boots,13
Pyrrhic Ascent Boots,13
Dreambane Bond,13
Phoenix's Fire,13
Praefectus Bond,13
Pyrrhic Ascent Bond,13
Boots of the Assembler,14
Celestine Hood (Magnificent),14
Celestine Hood (Majestic),14
Facade of the Hezen Lords,14
Lightkin Cover,14
Celestine Gloves (Magnificent),14
Celestine Gloves (Majestic),14
Gloves of the Hezen Lords,14
Lightkin Gloves,14
Celestine Robes (Magnificent),14
Celestine Robes (Majestic),14
Cuirass of the Hezen Lords,14
Lightkin Robes,14
Celestine Boots (Magnificent),14
Celestine Boots (Majestic),14
Lightkin Boots,14
Tread of the Hezen Lords,14
Celestine Bond (Magnificent),14
Celestine Bond (Majestic),14
Fragment of the Prime,14
Lightkin Bond,14
Nothing Manacles,15
Corrupting Echo Cover,15
Iron Forerunner Hood,15
Pathfinder's Visor,15
Righteous Hood,15
Substitutional Alloy Hood,15
Corrupting Echo Gloves,15
Iron Forerunner Gloves,15
Pathfinder's Wraps,15
Righteous Gloves,15
Substitutional Alloy Gloves,15
Corrupting Echo Robes,15
Iron Forerunner Vestments,15
Pathfinder's Robe,15
Righteous Robes,15
Substitutional Alloy Robes,15
Corrupting Echo Boots,15
Iron Forerunner Boots,15
Pathfinder's Pants,15
Righteous Boots,15
Substitutional Alloy Boots,15
Corrupting Echo Bond,15
Iron Forerunner Bond,15
Pathfinder's Bond,15
Righteous Bond,15
Substitutional Alloy Bond,15
Osmionancy Gloves,16
Secant Filaments,16
Clutch Extol Hood,16
Photosuede Hood,16
Resonant Fury Cowl,16
Tusked Allegiance Hood,16
Veritas Hood,16
Viperidax Hood,16
Clutch Extol Gloves,16
Photosuede Gloves,16
Resonant Fury Gloves,16
Tusked Allegiance Gloves,16
Veritas Gloves,16
Viperidax Gloves,16
Clutch Extol Robes,16
Photosuede Robes,16
Resonant Fury Robes,16
Tusked Allegiance Robes,16
Veritas Robe,16
Viperidax Robes,16
Clutch Extol Boots,16
Photosuede Boots,16
Resonant Fury Boots,16
Tusked Allegiance Boots,16
Veritas Boots,16
Viperidax Boots,16
Clutch Extol Bond,16
Medal Bond,16
Photosuede Bond,16
Resonant Fury Bond,16
Tusked Allegiance Bond,16
Veritas Bond,16
Viperidax Bond,16
Inspector's Hood,16
Inspector's Gloves,16
Inspector's Robes,16
Inspector's Boots,16
Inspector's Bond,16
Rain of Fire,17
Atavistic Idol Hood,17
Candescent Hood,17
Corrupting Echo Cover,17
Deep Explorer Hood,17
Deep Explorer Hood,17
Eidolon Pursuant Veil,17
Atavistic Idol Gloves,17
Candescent Gloves,17
Corrupting Echo Gloves,17
Deep Explorer Gloves,17
Deep Explorer Gloves,17
Eidolon Pursuant Gloves,17
Atavistic Idol Vestments,17
Candescent Robes,17
Corrupting Echo Robes,17
Deep Explorer Vestments,17
Deep Explorer Vestments,17
Eidolon Pursuant Robe,17
Atavistic Idol Boots,17
Candescent Boots,17
Corrupting Echo Boots,17
Deep Explorer Boots,17
Deep Explorer Boots,17
Eidolon Pursuant Pants,17
Atavistic Idol Bond,17
Candescent Bond,17
Corrupting Echo Bond,17
Deep Explorer Bond,17
Deep Explorer Bond,17
Eidolon Pursuant Bond,17
Fallen Sunstar,18
Ketchkiller's Hood,18
Mouth of Ur,18
Grasp of Eir,18
Ketchkiller's Gloves,18
Chasm of Yul,18
Ketchkiller's Robes,18
Ketchkiller's Boots,18
Path of Xol,18
Bond of the Wormlore,18
Ketchkiller's Bond,18